218.75397338867185, 560.2117919921875, 1
248.88553527832033, 453.76055908203125, 0
249.15958435058593, 453.04209899902344, 0
248.94314575195312, 453.70526123046875, 0
248.58451477050784, 454.66737365722656, 0
225.2323062133789, 570.6304931640625, 0
223.9930310058594, 571.9747314453125, 0
218.65697387695312, 562.2171630859375, 1
225.04101684570313, 574.4371490478516, 0
224.95298461914064, 575.4074859619141, 0
224.70133911132814, 576.0415802001953, 0
224.84198669433596, 576.6621704101562, 0
224.76476043701172, 577.02197265625, 0
226.56390380859375, 576.6612548828125, 0
225.8774139404297, 577.1269989013672, 0
250.30883666992187, 458.42596435546875, 0
249.90308166503905, 459.67503356933594, 0
249.51584594726563, 460.33631896972656, 0
249.38893798828127, 459.6186981201172, 0
225.23437805175783, 576.3986663818359, 0
248.06528137207033, 454.36997985839844, 0
248.29398986816406, 454.34375, 0
248.3884832763672, 454.3388671875, 0
248.1994024658203, 454.2779083251953, 0
248.1641015625, 454.2794647216797, 0
248.36260070800782, 454.26206970214844, 0
248.43983825683594, 454.3214111328125, 0
248.61746643066408, 454.24884033203125, 0
248.46987304687502, 454.3269500732422, 0
248.58844116210938, 454.3162536621094, 0
248.51820739746094, 454.40870666503906, 0
248.9014422607422, 454.42811584472656, 0
249.07061950683595, 454.38938903808594, 0
248.75868469238281, 454.41392517089844, 0
248.59549743652343, 454.35572814941406, 0
248.8125018310547, 454.3912353515625, 0
248.47666259765626, 454.43707275390625, 0
248.49986328125, 454.36822509765625, 0
248.227001953125, 454.3229217529297, 0
248.4228094482422, 454.4252014160156, 0
248.38980651855468, 454.3828887939453, 0
248.1876971435547, 454.25933837890625, 0
248.0236102294922, 454.2832794189453, 0
248.3718426513672, 454.36167907714844, 0
248.2901641845703, 454.3614044189453, 0
248.3401531982422, 454.31787109375, 0
247.91022583007813, 454.3743896484375, 0
248.35122802734375, 454.33482360839844, 0
248.45821228027344, 454.24359130859375, 0
248.67618957519534, 454.2878723144531, 0
248.7165234375, 454.3363037109375, 0
248.9357214355469, 454.42787170410156, 0
248.77975769042968, 454.3842010498047, 0
248.7349102783203, 454.3492431640625, 0
248.54745300292967, 454.3856201171875, 0
248.2791815185547, 454.33714294433594, 0
247.18554931640625, 454.8919372558594, 0
248.2381805419922, 454.27320861816406, 0
248.12841918945313, 454.2131805419922, 0
248.19766662597658, 454.2397918701172, 0
248.48125305175782, 454.2380828857422, 0
248.5888299560547, 454.1785888671875, 0
248.56186462402343, 454.2495880126953, 0
248.9833557128906, 454.2163848876953, 0
248.93305725097656, 454.255615234375, 0
248.8911846923828, 454.111328125, 0
248.74226501464844, 454.19935607910156, 0
248.99800048828126, 454.2021789550781, 0
248.77072021484375, 454.229736328125, 0
248.4929217529297, 454.1834259033203, 0
248.56365356445315, 454.19287109375, 0
248.38396911621095, 454.1863250732422, 0
248.4682507324219, 454.1642608642578, 0
248.3216680908203, 454.07435607910156, 0
247.24837951660157, 454.6619873046875, 0
248.4023455810547, 454.11846923828125, 0
247.25105041503906, 454.7279052734375, 0
248.09293518066409, 454.1033935546875, 0
248.310400390625, 454.170654296875, 0
248.37947021484376, 454.1641845703125, 0
248.68658447265625, 454.13746643066406, 0
248.6978826904297, 454.13047790527344, 0
248.56947143554686, 454.07456970214844, 0
248.87348205566406, 454.13938903808594, 0
249.0328485107422, 454.22564697265625, 0
249.0900244140625, 454.13720703125, 0
248.6211364746094, 454.1471710205078, 0
248.82736877441408, 454.1775665283203, 0
248.3555352783203, 454.2595672607422, 0
248.60432678222656, 454.1016387939453, 0
248.42751770019532, 454.11082458496094, 0
248.5128729248047, 454.15769958496094, 0
248.35958801269533, 454.0852813720703, 0
248.0998583984375, 454.11134338378906, 0
248.16916076660158, 454.14869689941406, 0
248.17924743652344, 454.15638732910156, 0
248.3158563232422, 454.12965393066406, 0
248.322158203125, 454.1102752685547, 0
248.4767315673828, 454.0668487548828, 0
249.0051434326172, 454.12274169921875, 0
248.55187255859374, 454.09230041503906, 0
248.98166320800783, 454.0595703125, 0
248.49083557128907, 454.14495849609375, 0
249.0264434814453, 454.09999084472656, 0
248.96481079101562, 454.07379150390625, 0
248.89657409667967, 454.1005859375, 0
248.7731689453125, 454.0809326171875, 0
248.78769897460938, 454.11631774902344, 0
248.61202941894533, 454.11676025390625, 0
248.5933648681641, 454.1422882080078, 0
248.27126037597657, 454.0299530029297, 0
248.39257873535155, 454.04736328125, 0
248.57192443847657, 454.02943420410156, 0
248.69443359375, 454.00225830078125, 0
248.4990362548828, 454.0303192138672, 0
248.4691424560547, 454.05657958984375, 0
248.41499938964844, 454.01544189453125, 0
248.3908630371094, 454.0603485107422, 0
248.67343383789063, 454.0485382080078, 0
248.94649658203127, 454.0364990234375, 0
248.9811364746094, 454.07550048828125, 0
249.14495849609375, 454.0069885253906, 0
248.91055480957033, 454.0749969482422, 0
249.16448791503905, 454.0751190185547, 0
248.8792822265625, 454.03114318847656, 0
248.88863342285157, 454.0747528076172, 0
248.6190985107422, 454.14137268066406, 0
248.73536926269531, 454.07379150390625, 0
248.68593017578127, 454.0292205810547, 0
248.65325317382815, 453.98704528808594, 0
248.66161743164065, 453.91229248046875, 0
248.5270526123047, 454.0584716796875, 0
248.64745178222657, 454.0185546875, 0
248.46352050781252, 454.02789306640625, 0
248.1825421142578, 454.0337219238281, 0
248.18514404296877, 453.9994812011719, 0
248.40410217285157, 453.93463134765625, 0
248.87899047851562, 453.97930908203125, 0
248.7858721923828, 453.9535369873047, 0
249.0032391357422, 453.9650573730469, 0
249.03976135253907, 454.01634216308594, 0
249.17830017089844, 453.98353576660156, 0
248.84358398437502, 454.02264404296875, 0
249.04060852050782, 453.9736785888672, 0
248.88162780761718, 453.97039794921875, 0
249.0269665527344, 453.99195861816406, 0
248.66520324707034, 453.864013671875, 0
248.75933349609375, 454.01995849609375, 0
248.56442077636717, 453.9695587158203, 0
248.4128387451172, 454.0593719482422, 0
248.3129052734375, 453.95033264160156, 0
248.16408691406252, 453.92433166503906, 0
248.29524169921876, 453.9189453125, 0
248.30829528808596, 453.9140625, 0
247.90314025878905, 453.9384002685547, 0
248.18982055664063, 453.968505859375, 0
248.1360321044922, 453.98805236816406, 0
248.3707537841797, 453.9961853027344, 0
248.41270812988282, 453.9573516845703, 0
248.63514099121096, 454.00880432128906, 0
248.59251403808594, 454.08154296875, 0
248.80790222167968, 453.97642517089844, 0
248.8369793701172, 453.94586181640625, 0
248.9212170410156, 453.9976348876953, 0
248.58430114746096, 453.97340393066406, 0
248.61447387695313, 454.01844787597656, 0
248.44586059570312, 453.9090118408203, 0
248.4694665527344, 453.9861145019531, 0
248.43857543945313, 453.88372802734375, 0
248.24539428710938, 453.8526306152344, 0
248.1673583984375, 453.82972717285156, 0
248.32274353027344, 453.9010772705078, 0
248.09310485839845, 453.9137878417969, 0
248.09599548339844, 453.9300537109375, 0
247.92417297363284, 453.886474609375, 0
248.02766540527344, 453.88665771484375, 0
248.35461669921875, 453.8377227783203, 0
248.4093524169922, 453.87586975097656, 0
248.67722473144534, 453.837890625, 0
248.58583312988281, 453.89793395996094, 0
248.67080383300782, 453.91773986816406, 0
248.80386596679688, 453.9502258300781, 0
248.61778869628907, 453.97886657714844, 0
248.7864294433594, 453.9684295654297, 0
248.58184387207032, 453.8410949707031, 0
248.65872497558593, 453.89674377441406, 0
248.39632324218752, 453.8729248046875, 0
248.5967303466797, 453.8833923339844, 0
248.20244750976565, 453.83990478515625, 0
248.12636718750002, 453.87892150878906, 0
247.95794372558595, 453.8878631591797, 0
248.05357971191407, 453.8294677734375, 0
248.03938415527344, 453.8358154296875, 0
247.8598504638672, 453.84747314453125, 0
247.905322265625, 453.8172607421875, 0
248.17270202636718, 453.8240966796875, 0
248.16335693359378, 453.82542419433594, 0
248.24273498535155, 453.8670196533203, 0
248.25997131347657, 453.8940124511719, 0
248.74690673828127, 453.844482421875, 0
252.1295635986328, 425.9256591796875, 0
264.2254675292969, 379.09515380859375, 0
175.7007421875, 716.8235473632812, 1
204.10382568359375, 673.0594329833984, 1
232.51568115234375, 610.87255859375, 1
263.3000122070312, 709.2177124023438, 1
262.7474475097656, 716.9203033447266, 1
382.8844024658203, 533.6411743164062, 0
290.76981689453123, 703.3130493164062, 1
447.8336975097656, 187.38674545288086, 0
313.9182299804687, 650.8569946289062, 1
473.31480712890624, 312.8904342651367, 0
473.956396484375, 257.7269592285156, 0
492.02830810546874, 228.37413024902344, 0
342.1301220703125, 716.8714599609375, 1
323.6951220703125, 720.0, 1
542.8418408203125, 317.0184783935547, 0
546.4162939453125, 446.21954345703125, 0
517.2673449707031, 553.1692962646484, 0
524.9130310058594, 610.5382690429688, 0
533.8571081542968, 668.4249572753906, 0
535.0029235839844, 719.833740234375, 0
563.0040344238281, 657.5511474609375, 0
559.5888391113281, 685.6450805664062, 0
557.7847998046875, 686.1161193847656, 0
556.7355017089844, 677.4369201660156, 0
553.46484375, 663.9432373046875, 0
551.052509765625, 656.2454833984375, 0
546.5263037109376, 618.5301208496094, 0
516.9870849609375, 720.0000305175781, 0
512.2823132324219, 714.9984741210938, 0
511.0560144042969, 701.6762847900391, 0
508.30748168945314, 676.7195892333984, 0
491.997861328125, 685.4810638427734, 1
493.9225756835938, 483.49415588378906, 1
513.08255859375, 286.8751220703125, 0
537.5349829101563, 178.77674865722656, 0
536.4933435058593, 186.01480102539062, 0
537.57591796875, 162.1750946044922, 0
485.59306396484374, 234.07461547851562, 1
537.334072265625, 248.84838104248047, 0
481.5950244140625, 462.00547790527344, 1
467.7395288085937, 566.89111328125, 1
477.8773254394531, 672.2242431640625, 0
